Create date,Ticket Tags,Stage Date - Project Launch,Associated Contact,Category,Target Launch Date,Kickoff Call,Close date,Pipeline,Stage Date - Project Initiation,Stage Date - Planning Phase,Ticket status,Stage Date - Execution,Time to first agent email reply (HH:mm:ss),Last CES survey rating,Priority,Associated Company,Who will be creating the Syms?,Stage Date - Closure Phase,Stage Date - Monitoring and Control Phase,Associated Company (Primary),Response time (HH:mm:ss),Ticket ID,Time to close (HH:mm:ss),Associated Deal,Library index approved,Training: General Overview,Latest Milestone,Training: Deployment/User Management Training,Requirements for the Trial,Training: Sym Building 101,Last modified date,Type,Trial End Date,Training: Sym Building 201,Stage Date - Converted Won,Latest Milestone Update Date,Ticket name,Trial Overview,Trial Start Date,1st Syms presented for review,Project Launch Day,Training: Reporting,Construction of 1st Sym begun,Trial Required,Was the sym QAed?,Company ID,Parent Company,CCaaS,Annual Revenue,Target Account,Associated Contact_company,Number of Form Submissions,Total Agents,Web Technologies,Close Date,# of Agents Total,Number of times contacted,Contact with Primary Company,ICP Fit Level,Revenue range,# of Agents Contracted,Record ID,Time Zone,Primary Industry,Number of Pageviews,Primary Company,Year Founded,ICP,Industry group,Segmentation,LMS System,SymTrain Use Cases,Associated Company_company,BPO,SSO Application,State/Region,SymTrain Product,Contract End Date,SSO Implemented?,Consolidated Industry,Type_company,Number of Employees,BPO Program,Primary Sub-Industry,Number of Sessions,WFM,Country/Region,Industry,Create Date,Company name,Last Modified Date,BPO Program Tier,Weighted amount,Deal Description,"Cumulative time in ""BANT Deal. Pain ID'ed (Sales Pipeline)"" (HH:mm:ss)","Cumulative time in ""Opportunity (Sales Pipeline)"" (HH:mm:ss)",Days to close,Deal Score,Close Date_deal,Deal source attribution 2,"Cumulative time in ""In Trial - Trial in Progress (Sales Pipeline)"" (HH:mm:ss)",Contract Start Date,"Cumulative time in ""Partner Referrals  (Sales Pipeline)"" (HH:mm:ss)","Cumulative time in ""Closed Lost (Sales Pipeline)"" (HH:mm:ss)","Cumulative time in ""Deep Dive. PSP Drafted (Sales Pipeline)"" (HH:mm:ss)",Pipeline_deal,Record ID_deal,Forecast category,Original Traffic Source,Associated Company_deal,Deal owner,Annual contract value,Is Closed (numeric),Amount in company currency,Annual recurring revenue,Monthly recurring revenue,Deal probability,Associated Company (Primary)_deal,Is Closed Won,Forecast probability,Contract End Date_deal,Last Activity Date,Contract Term (Months),Trial Start date,Is closed lost,Weighted amount in company currency,Is Deal Closed?,Trial End Date_deal,Deal Name,Amount,"Cumulative time in ""Closed Trial (Sales Pipeline)"" (HH:mm:ss)",Forecast amount,"Cumulative time in ""Negotiation (Sales Pipeline)"" (HH:mm:ss)",Is Open (numeric),"Cumulative time in ""Renewals  (Sales Pipeline)"" (HH:mm:ss)",Create Date_deal,"Cumulative time in ""Contract Sent (Sales Pipeline)"" (HH:mm:ss)",Total contract value,Last Modified Date_deal,"Cumulative time in ""Closed Won (Sales Pipeline)"" (HH:mm:ss)",Deal Stage,Deal Type
2023-09-07 16:37,,,Contact_11c92d4d,,2023-10-02,2023-06-08,2024-01-04 13:28,Project Success Plan,,,Converted-Won,,26:25:51,,,Company_5c625991,,,,Company_5c625991,26:25:51,1891106581,2853:51:33,,,2023-07-12,Kickoff Call,2023-07-19,Onboarding,2023-07-11,2025-02-14 13:39,,,2023-08-01,2024-01-04,2023-11-24,Ticket_6c996e04,"Coaching already implemented, adding onboarding deployment.",,,2023-06-14,2023-07-19,,,,15851984185,,,100000000.0,,Contact_aeace69e,2.0,,Microsoft Exchange Online; Act-On; Mandrill; Facebook Advertiser; Salesforce; App Nexus; Recaptcha; Typekit By Adobe; Google Tag Manager; Dstillery; Microsoft Office 365; MediaMath; Google Analytics; Outlook,2023-08-01 10:51,200.0,89.0,Company_aeace69e,Tier 2: Partial Fit,,500.0,15851984185,America/Chicago,Business Services,24.0,,1991.0,,,,,,,,,Iowa,,,,Healthcare,,1000.0,,Management Consulting,8.0,,United States,Hospital & Health Care,2023-05-25 09:54,Company_5c625991,2025-02-14 13:39,,15000.0,"trial end date 8/7
",121:05:49,,60.0,,2023-08-01 10:51,Event,1011:47:22,2023-07-01,,,,Sales Pipeline,13540347499,Closed won,Offline Sources,Associated_5c625991,Deal_3d3dc242,,1.0,15000.0,,,1.0,Associated_5c625991,True,,2024-08-01,2023-08-01 14:00,,2023-07-01,False,15000.0,True,2023-09-01,Deal_88682a9d,15000.0,,15000.0,138:38:03,0.0,,2023-06-01 13:26,,,2024-11-15 12:24,,Closed Won,New
2025-02-14 13:34,,,Contact_78b60b6b,,,,,Project Success Plan,2025-02-14,,Planning Phase,,13:32:11,,,Company_d828370b,,,,Company_d828370b,13:32:11,20395039397,,Deal_3c2a794a,,,,,,,2025-02-17 23:38,,,,,,Ticket_14c6e9a9,,,,,,,,,29965090080,,,100000000.0,,Contact_80fefe67,0.0,,Microsoft Exchange Online; Microsoft Dynamics; Wordpress; Apache Cassandra; ASP.Net; Hootsuite; Facebook Advertiser; Salesforce; Apache; Kissmetrics; App Nexus; Pentaho; MySQL; Microsoft Power BI; GitHub; Mailchimp; Google Adwords; Sybase; Facebook Custom Audience; Facebook Workplace; Ubuntu; Talend; Facebook Social Plugins; Oracle CRM; Alteryx; MicroStrategy; Apache Spark; Amazon S3; TIBCO Spotfire; Drupal; SAS Data Integration; Marketo; BlueKai; Facebook Conversion Tracking; Tawk; PubMatic; Microsoft Project; Google Analytics; HubSpot; Unix; OpenX; CouchDB; Youtube; Cloudera; SAP CRM; Apache Hadoop; Atlassian JIRA; Sharepoint; Microsoft Team Foundation Server; Microsoft SQL Server; PostgreSQL; AWS Redshift; IBM WebSphere; Adobe Dynamic Tag Management; Recaptcha; SAP Business Objects; Amazon Web Services; MongoDB; HBase; Adobe Marketing Cloud; Red Hat; SAS Enterprise; Oracle Data Integrator; Hotjar; SAP Crystal Reports; Teradata; Google Tag Manager; Facebook Connect; Adobe Experience Manager; Godaddy Nameserver; QlikView; IPONWEB BidSwitch; Tableau; Microsoft Office 365; Salesforce Marketing Cloud; MediaMath; Omniture (Adobe Analytics); Liveramp; Google Remarketing; DB2; Splunk; Matomo; IBM Cognos; Outlook; Informatica; DoubleClick Ads; Apache HTTP Server,,2000.0,7.0,Company_80fefe67,,,,29965090080,Asia/Kolkata,,0.0,,,,,,,,,,,Maharashtra,,,,,In Trial,1000.0,,,0.0,,India,Professional Training & Coaching,2025-02-14 13:15,Company_d828370b,2025-02-20 15:23,,1050.0,Trial with Mahindra and 2 additional brands,,,149.0,39.0,2025-07-14 13:25,Referral Partner,,,,,,Sales Pipeline,33499007642,Closed won,Offline Sources,Associated_d828370b,Deal_bb6f872e,,0.0,1500.0,,,0.7,Associated_d828370b,False,,,2025-02-20 06:30,,2025-02-17,False,1050.0,False,2025-04-18,Deal_3c2a794a,1500.0,,1500.0,,1.0,,2025-02-14 13:34,,,2025-02-20 16:21,,Closed Trial,New
2024-07-31 10:27,,2024-10-04,Contact_a4562b7d,,,2024-08-13,2024-12-20 11:12,Project Success Plan,2024-07-31,,Lost,2024-09-13,00:06:00,,,Company_d29e78a9,,2024-12-20,,Company_d29e78a9,00:06:00,3049197180,3409:45:22,Deal_6f0d61c8,Yes,2024-09-23,,2024-09-23,Onboarding,2024-09-23,2025-02-14 13:39,,2024-10-02,2024-09-23,,,Ticket_c2ae38e4,Xfinity POC,2024-08-02,2024-09-23,2024-09-30,2024-09-23,2024-09-27,,,16259826285,,,50000000.0,,Contact_ed1aca5c,5.0,,Route 53; App Nexus; Google Analytics; Google Tag Manager; Microsoft Office 365; Salesforce; Dstillery; Google Apps,2024-10-02 12:23,12000.0,145.0,Company_ed1aca5c,Tier 1: Ideal Fit,,200.0,16259826285,Europe/Stockholm,Business Services,26.0,,1995.0,,,ABM,,,,,,Stockholms län,,,,BPO,Customer,50000.0,,Call Centers & Business Centers,19.0,,Sweden,Management Consulting,2023-01-06 14:24,Company_d29e78a9,2025-02-19 10:43,,10000.0,Implementation Fee,,,0.0,,2024-10-02 12:25,Referral Partner,,,,,,Sales Pipeline,22863736667,Closed won,Organic Search,Associated_d29e78a9,Deal_3d3dc242,,1.0,10000.0,,,1.0,Associated_d29e78a9,True,,,2025-01-01 09:00,,,False,10000.0,True,,Deal_a68932c6,10000.0,,10000.0,,0.0,,2024-10-02 12:25,,,2025-02-11 10:46,,Closed Won,PS
2024-07-31 10:27,,2024-10-04,Contact_a4562b7d,,,2024-08-13,2024-12-20 11:12,Project Success Plan,2024-07-31,,Lost,2024-09-13,00:06:00,,,Company_d29e78a9,,2024-12-20,,Company_d29e78a9,00:06:00,3049197180,3409:45:22,Deal_6f0d61c8,Yes,2024-09-23,,2024-09-23,Onboarding,2024-09-23,2025-02-14 13:39,,2024-10-02,2024-09-23,,,Ticket_c2ae38e4,Xfinity POC,2024-08-02,2024-09-23,2024-09-30,2024-09-23,2024-09-27,,,16259826285,,,50000000.0,,Contact_ed1aca5c,5.0,,Route 53; App Nexus; Google Analytics; Google Tag Manager; Microsoft Office 365; Salesforce; Dstillery; Google Apps,2024-10-02 12:23,12000.0,145.0,Company_ed1aca5c,Tier 1: Ideal Fit,,200.0,16259826285,Europe/Stockholm,Business Services,26.0,,1995.0,,,ABM,,,,,,Stockholms län,,,,BPO,Customer,50000.0,,Call Centers & Business Centers,19.0,,Sweden,Management Consulting,2023-01-06 14:24,Company_d29e78a9,2025-02-19 10:43,,30400.0,Growth Deal outside of Coach,,,146.0,,2025-02-19 10:42,Referral Partner,,,338:50:59,,,Sales Pipeline,31622890817,Closed won,Organic Search,Associated_d29e78a9,Deal_c0f16cf9,,1.0,30400.0,,,1.0,Associated_d29e78a9,True,,,2025-02-14 09:15,,,False,30400.0,True,,Deal_9b02ff36,30400.0,,30400.0,1044:52:00,0.0,,2024-09-25 12:56,,,2025-02-19 10:43,,Closed Won,Growth
2024-07-31 10:27,,2024-10-04,Contact_a4562b7d,,,2024-08-13,2024-12-20 11:12,Project Success Plan,2024-07-31,,Lost,2024-09-13,00:06:00,,,Company_d29e78a9,,2024-12-20,,Company_d29e78a9,00:06:00,3049197180,3409:45:22,Deal_6f0d61c8,Yes,2024-09-23,,2024-09-23,Onboarding,2024-09-23,2025-02-14 13:39,,2024-10-02,2024-09-23,,,Ticket_c2ae38e4,Xfinity POC,2024-08-02,2024-09-23,2024-09-30,2024-09-23,2024-09-27,,,16259826285,,,50000000.0,,Contact_ed1aca5c,5.0,,Route 53; App Nexus; Google Analytics; Google Tag Manager; Microsoft Office 365; Salesforce; Dstillery; Google Apps,2024-10-02 12:23,12000.0,145.0,Company_ed1aca5c,Tier 1: Ideal Fit,,200.0,16259826285,Europe/Stockholm,Business Services,26.0,,1995.0,,,ABM,,,,,,Stockholms län,,,,BPO,Customer,50000.0,,Call Centers & Business Centers,19.0,,Sweden,Management Consulting,2023-01-06 14:24,Company_d29e78a9,2025-02-19 10:43,,30000.0,,278:11:26,,194.0,,2024-10-02 12:23,Referral Partner,,,1173:36:08,,,Sales Pipeline,18151201200,Closed won,Offline Sources,Associated_d29e78a9,Deal_3d3dc242,,1.0,30000.0,,,1.0,Associated_d29e78a9,True,,,2025-01-01 09:00,,,False,30000.0,True,,Deal_6f0d61c8,30000.0,,30000.0,1491:39:37,0.0,,2024-03-21 12:59,1735:57:05,,2025-02-11 10:46,,Closed Won,New
2024-07-31 10:28,,2024-10-15,Contact_a4562b7d,,,2024-08-27,2024-12-20 11:12,Project Success Plan,2024-07-31,,Lost,2024-09-20,00:04:59,,,Company_d29e78a9,,2024-12-20,,Company_d29e78a9,00:04:59,3049195860,3409:44:15,Deal_6f0d61c8,Yes,2024-09-24,,2024-10-07,Onboarding,2024-10-01,2025-02-14 13:39,,2024-10-02,2024-10-01,,,Ticket_5f8a9f64,Transcom POC for UPS,2024-08-02,2024-09-27,2024-10-10,2024-10-01,2024-09-16,,,16259826285,,,50000000.0,,Contact_ed1aca5c,5.0,,Route 53; App Nexus; Google Analytics; Google Tag Manager; Microsoft Office 365; Salesforce; Dstillery; Google Apps,2024-10-02 12:23,12000.0,145.0,Company_ed1aca5c,Tier 1: Ideal Fit,,200.0,16259826285,Europe/Stockholm,Business Services,26.0,,1995.0,,,ABM,,,,,,Stockholms län,,,,BPO,Customer,50000.0,,Call Centers & Business Centers,19.0,,Sweden,Management Consulting,2023-01-06 14:24,Company_d29e78a9,2025-02-19 10:43,,10000.0,Implementation Fee,,,0.0,,2024-10-02 12:25,Referral Partner,,,,,,Sales Pipeline,22863736667,Closed won,Organic Search,Associated_d29e78a9,Deal_3d3dc242,,1.0,10000.0,,,1.0,Associated_d29e78a9,True,,,2025-01-01 09:00,,,False,10000.0,True,,Deal_a68932c6,10000.0,,10000.0,,0.0,,2024-10-02 12:25,,,2025-02-11 10:46,,Closed Won,PS
2024-07-31 10:28,,2024-10-15,Contact_a4562b7d,,,2024-08-27,2024-12-20 11:12,Project Success Plan,2024-07-31,,Lost,2024-09-20,00:04:59,,,Company_d29e78a9,,2024-12-20,,Company_d29e78a9,00:04:59,3049195860,3409:44:15,Deal_6f0d61c8,Yes,2024-09-24,,2024-10-07,Onboarding,2024-10-01,2025-02-14 13:39,,2024-10-02,2024-10-01,,,Ticket_5f8a9f64,Transcom POC for UPS,2024-08-02,2024-09-27,2024-10-10,2024-10-01,2024-09-16,,,16259826285,,,50000000.0,,Contact_ed1aca5c,5.0,,Route 53; App Nexus; Google Analytics; Google Tag Manager; Microsoft Office 365; Salesforce; Dstillery; Google Apps,2024-10-02 12:23,12000.0,145.0,Company_ed1aca5c,Tier 1: Ideal Fit,,200.0,16259826285,Europe/Stockholm,Business Services,26.0,,1995.0,,,ABM,,,,,,Stockholms län,,,,BPO,Customer,50000.0,,Call Centers & Business Centers,19.0,,Sweden,Management Consulting,2023-01-06 14:24,Company_d29e78a9,2025-02-19 10:43,,30400.0,Growth Deal outside of Coach,,,146.0,,2025-02-19 10:42,Referral Partner,,,338:50:59,,,Sales Pipeline,31622890817,Closed won,Organic Search,Associated_d29e78a9,Deal_c0f16cf9,,1.0,30400.0,,,1.0,Associated_d29e78a9,True,,,2025-02-14 09:15,,,False,30400.0,True,,Deal_9b02ff36,30400.0,,30400.0,1044:52:00,0.0,,2024-09-25 12:56,,,2025-02-19 10:43,,Closed Won,Growth
2024-07-31 10:28,,2024-10-15,Contact_a4562b7d,,,2024-08-27,2024-12-20 11:12,Project Success Plan,2024-07-31,,Lost,2024-09-20,00:04:59,,,Company_d29e78a9,,2024-12-20,,Company_d29e78a9,00:04:59,3049195860,3409:44:15,Deal_6f0d61c8,Yes,2024-09-24,,2024-10-07,Onboarding,2024-10-01,2025-02-14 13:39,,2024-10-02,2024-10-01,,,Ticket_5f8a9f64,Transcom POC for UPS,2024-08-02,2024-09-27,2024-10-10,2024-10-01,2024-09-16,,,16259826285,,,50000000.0,,Contact_ed1aca5c,5.0,,Route 53; App Nexus; Google Analytics; Google Tag Manager; Microsoft Office 365; Salesforce; Dstillery; Google Apps,2024-10-02 12:23,12000.0,145.0,Company_ed1aca5c,Tier 1: Ideal Fit,,200.0,16259826285,Europe/Stockholm,Business Services,26.0,,1995.0,,,ABM,,,,,,Stockholms län,,,,BPO,Customer,50000.0,,Call Centers & Business Centers,19.0,,Sweden,Management Consulting,2023-01-06 14:24,Company_d29e78a9,2025-02-19 10:43,,30000.0,,278:11:26,,194.0,,2024-10-02 12:23,Referral Partner,,,1173:36:08,,,Sales Pipeline,18151201200,Closed won,Offline Sources,Associated_d29e78a9,Deal_3d3dc242,,1.0,30000.0,,,1.0,Associated_d29e78a9,True,,,2025-01-01 09:00,,,False,30000.0,True,,Deal_6f0d61c8,30000.0,,30000.0,1491:39:37,0.0,,2024-03-21 12:59,1735:57:05,,2025-02-11 10:46,,Closed Won,New
2024-09-10 09:29,,,Contact_373c4ce1,,,2024-10-08,2024-12-20 11:12,Project Success Plan,2024-09-10,,Converted-Won,2024-10-11,156:06:35,,,Company_d29e78a9,,2024-12-20,,Company_d29e78a9,156:06:35,3295514681,2426:42:24,Deal_6f0d61c8,Yes,,,,Onboarding,,2025-02-14 13:39,,2024-09-30,,2025-01-14,,Ticket_401c0394,Coach for training,2024-08-01,,,,2024-10-10,,,16259826285,,,50000000.0,,Contact_ed1aca5c,5.0,,Route 53; App Nexus; Google Analytics; Google Tag Manager; Microsoft Office 365; Salesforce; Dstillery; Google Apps,2024-10-02 12:23,12000.0,145.0,Company_ed1aca5c,Tier 1: Ideal Fit,,200.0,16259826285,Europe/Stockholm,Business Services,26.0,,1995.0,,,ABM,,,,,,Stockholms län,,,,BPO,Customer,50000.0,,Call Centers & Business Centers,19.0,,Sweden,Management Consulting,2023-01-06 14:24,Company_d29e78a9,2025-02-19 10:43,,10000.0,Implementation Fee,,,0.0,,2024-10-02 12:25,Referral Partner,,,,,,Sales Pipeline,22863736667,Closed won,Organic Search,Associated_d29e78a9,Deal_3d3dc242,,1.0,10000.0,,,1.0,Associated_d29e78a9,True,,,2025-01-01 09:00,,,False,10000.0,True,,Deal_a68932c6,10000.0,,10000.0,,0.0,,2024-10-02 12:25,,,2025-02-11 10:46,,Closed Won,PS
2024-09-10 09:29,,,Contact_373c4ce1,,,2024-10-08,2024-12-20 11:12,Project Success Plan,2024-09-10,,Converted-Won,2024-10-11,156:06:35,,,Company_d29e78a9,,2024-12-20,,Company_d29e78a9,156:06:35,3295514681,2426:42:24,Deal_6f0d61c8,Yes,,,,Onboarding,,2025-02-14 13:39,,2024-09-30,,2025-01-14,,Ticket_401c0394,Coach for training,2024-08-01,,,,2024-10-10,,,16259826285,,,50000000.0,,Contact_ed1aca5c,5.0,,Route 53; App Nexus; Google Analytics; Google Tag Manager; Microsoft Office 365; Salesforce; Dstillery; Google Apps,2024-10-02 12:23,12000.0,145.0,Company_ed1aca5c,Tier 1: Ideal Fit,,200.0,16259826285,Europe/Stockholm,Business Services,26.0,,1995.0,,,ABM,,,,,,Stockholms län,,,,BPO,Customer,50000.0,,Call Centers & Business Centers,19.0,,Sweden,Management Consulting,2023-01-06 14:24,Company_d29e78a9,2025-02-19 10:43,,30400.0,Growth Deal outside of Coach,,,146.0,,2025-02-19 10:42,Referral Partner,,,338:50:59,,,Sales Pipeline,31622890817,Closed won,Organic Search,Associated_d29e78a9,Deal_c0f16cf9,,1.0,30400.0,,,1.0,Associated_d29e78a9,True,,,2025-02-14 09:15,,,False,30400.0,True,,Deal_9b02ff36,30400.0,,30400.0,1044:52:00,0.0,,2024-09-25 12:56,,,2025-02-19 10:43,,Closed Won,Growth
2024-09-10 09:29,,,Contact_373c4ce1,,,2024-10-08,2024-12-20 11:12,Project Success Plan,2024-09-10,,Converted-Won,2024-10-11,156:06:35,,,Company_d29e78a9,,2024-12-20,,Company_d29e78a9,156:06:35,3295514681,2426:42:24,Deal_6f0d61c8,Yes,,,,Onboarding,,2025-02-14 13:39,,2024-09-30,,2025-01-14,,Ticket_401c0394,Coach for training,2024-08-01,,,,2024-10-10,,,16259826285,,,50000000.0,,Contact_ed1aca5c,5.0,,Route 53; App Nexus; Google Analytics; Google Tag Manager; Microsoft Office 365; Salesforce; Dstillery; Google Apps,2024-10-02 12:23,12000.0,145.0,Company_ed1aca5c,Tier 1: Ideal Fit,,200.0,16259826285,Europe/Stockholm,Business Services,26.0,,1995.0,,,ABM,,,,,,Stockholms län,,,,BPO,Customer,50000.0,,Call Centers & Business Centers,19.0,,Sweden,Management Consulting,2023-01-06 14:24,Company_d29e78a9,2025-02-19 10:43,,30000.0,,278:11:26,,194.0,,2024-10-02 12:23,Referral Partner,,,1173:36:08,,,Sales Pipeline,18151201200,Closed won,Offline Sources,Associated_d29e78a9,Deal_3d3dc242,,1.0,30000.0,,,1.0,Associated_d29e78a9,True,,,2025-01-01 09:00,,,False,30000.0,True,,Deal_6f0d61c8,30000.0,,30000.0,1491:39:37,0.0,,2024-03-21 12:59,1735:57:05,,2025-02-11 10:46,,Closed Won,New
2023-08-28 15:52,,,Contact_5c873e37,,2023-09-22,2023-08-01,2024-01-04 13:30,Project Success Plan,,,Lost,,17:50:57,,,Company_133e939d,,,,Company_133e939d,17:50:57,1891162968,3094:37:43,,,,Kickoff Call,,Coaching,,2025-02-14 13:39,,,,,2023-11-24,Ticket_5fd136b4,Giving Tandem a free trial of coaching through the end of the year to ensure we have budget to pay for it in the future.,,,,,,,,9366069350,,,737669.0,,Contact_18a0e331,100.0,,Amazon Simple Email Service; Microsoft Exchange Online; Salesforce; App Nexus; Marketo; Qualtrics; Google Tag Manager; Eloqua; Godaddy Nameserver; Campaignmonitor; Zendesk; Microsoft Office 365; Vimeo; Outlook,2022-08-14 07:46,500.0,448.0,Company_59a3564d,Tier 2: Partial Fit,,100.0,9366069350,America/Los_Angeles,Manufacturing,256.0,,2006.0,,,,,,,,,California,,2023-05-31,,Healthcare,Customer,1600.0,,Medical Devices & Equipment,178.0,,United States,Healthcare,2022-08-12 03:53,Company_133e939d,2025-02-19 21:03,,30000.0,renewal,24:14:29,,230.0,,2024-08-29 09:38,Other,,,,,,Sales Pipeline,16897886791,Closed won,Offline Sources,Associated_133e939d,Deal_3cf008ff,,1.0,30000.0,,,1.0,Associated_133e939d,True,,,2025-01-09 11:04,,,False,30000.0,True,,Deal_e6765c1f,30000.0,,30000.0,,0.0,718:27:51,2024-01-11 16:32,,,2025-01-09 11:05,,Closed Won,Renewal
2023-08-28 15:52,,,Contact_5c873e37,,2023-09-22,2023-08-01,2024-01-04 13:30,Project Success Plan,,,Lost,,17:50:57,,,Company_133e939d,,,,Company_133e939d,17:50:57,1891162968,3094:37:43,,,,Kickoff Call,,Coaching,,2025-02-14 13:39,,,,,2023-11-24,Ticket_5fd136b4,Giving Tandem a free trial of coaching through the end of the year to ensure we have budget to pay for it in the future.,,,,,,,,9366069350,,,737669.0,,Contact_18a0e331,100.0,,Amazon Simple Email Service; Microsoft Exchange Online; Salesforce; App Nexus; Marketo; Qualtrics; Google Tag Manager; Eloqua; Godaddy Nameserver; Campaignmonitor; Zendesk; Microsoft Office 365; Vimeo; Outlook,2022-08-14 07:46,500.0,448.0,Company_59a3564d,Tier 2: Partial Fit,,100.0,9366069350,America/Los_Angeles,Manufacturing,256.0,,2006.0,,,,,,,,,California,,2023-05-31,,Healthcare,Customer,1600.0,,Medical Devices & Equipment,178.0,,United States,Healthcare,2022-08-12 03:53,Company_133e939d,2025-02-19 21:03,,0.0,,4174:17:10,,173.0,,2023-11-22 10:14,SymTrain EE name,,,,01:26:52,,Sales Pipeline,13537607969,Not forecasted,Offline Sources,Associated_133e939d,Deal_b7ff96bb,,1.0,30000.0,,,0.0,Associated_133e939d,False,,,2023-11-08 16:30,,,True,0.0,True,,Deal_af37b813,30000.0,,30000.0,,0.0,,2023-06-01 11:15,,,2025-01-03 11:04,,Closed Lost,Renewal
2023-08-28 15:52,,,Contact_5c873e37,,2023-09-22,2023-08-01,2024-01-04 13:30,Project Success Plan,,,Lost,,17:50:57,,,Company_133e939d,,,,Company_133e939d,17:50:57,1891162968,3094:37:43,,,,Kickoff Call,,Coaching,,2025-02-14 13:39,,,,,2023-11-24,Ticket_5fd136b4,Giving Tandem a free trial of coaching through the end of the year to ensure we have budget to pay for it in the future.,,,,,,,,9366069350,,,737669.0,,Contact_18a0e331,100.0,,Amazon Simple Email Service; Microsoft Exchange Online; Salesforce; App Nexus; Marketo; Qualtrics; Google Tag Manager; Eloqua; Godaddy Nameserver; Campaignmonitor; Zendesk; Microsoft Office 365; Vimeo; Outlook,2022-08-14 07:46,500.0,448.0,Company_59a3564d,Tier 2: Partial Fit,,100.0,9366069350,America/Los_Angeles,Manufacturing,256.0,,2006.0,,,,,,,,,California,,2023-05-31,,Healthcare,Customer,1600.0,,Medical Devices & Equipment,178.0,,United States,Healthcare,2022-08-12 03:53,Company_133e939d,2025-02-19 21:03,,0.0,Renewal,,,718.0,,2025-02-05 12:07,SymTrain EE name,,,,,,Sales Pipeline,12205687198,Closed won,Offline Sources,Associated_133e939d,Deal_96aa4419,,1.0,0.0,,,1.0,Associated_133e939d,True,,,2024-12-11 13:00,,,False,0.0,True,,Deal_eaab5b83,0.0,,0.0,117:23:12,0.0,4561:56:46,2023-02-17 12:27,,,2025-02-05 12:07,,Closed Won,Renewal
2023-08-28 15:52,,,Contact_5c873e37,,2023-09-22,2023-08-01,2024-01-04 13:30,Project Success Plan,,,Lost,,17:50:57,,,Company_133e939d,,,,Company_133e939d,17:50:57,1891162968,3094:37:43,,,,Kickoff Call,,Coaching,,2025-02-14 13:39,,,,,2023-11-24,Ticket_5fd136b4,Giving Tandem a free trial of coaching through the end of the year to ensure we have budget to pay for it in the future.,,,,,,,,9366069350,,,737669.0,,Contact_18a0e331,100.0,,Amazon Simple Email Service; Microsoft Exchange Online; Salesforce; App Nexus; Marketo; Qualtrics; Google Tag Manager; Eloqua; Godaddy Nameserver; Campaignmonitor; Zendesk; Microsoft Office 365; Vimeo; Outlook,2022-08-14 07:46,500.0,448.0,Company_59a3564d,Tier 2: Partial Fit,,100.0,9366069350,America/Los_Angeles,Manufacturing,256.0,,2006.0,,,,,,,,,California,,2023-05-31,,Healthcare,Customer,1600.0,,Medical Devices & Equipment,178.0,,United States,Healthcare,2022-08-12 03:53,Company_133e939d,2025-02-19 21:03,,35000.0,New Customer & Opportunity,,,128.0,,2022-12-20 11:09,SymTrain EE name,,2021-12-01,,,,Sales Pipeline,9816972354,Closed won,Offline Sources,Associated_133e939d,Deal_96aa4419,,1.0,35000.0,,,1.0,Associated_133e939d,True,,2022-05-31,2024-12-20 15:02,6.0,,False,35000.0,True,,Deal_b47f272f,35000.0,,35000.0,,0.0,,2022-08-14 07:46,,,2024-12-20 15:02,,Closed Won,New
2023-08-28 15:52,,,Contact_5c873e37,,2023-09-22,2023-08-01,2024-01-04 13:30,Project Success Plan,,,Lost,,17:50:57,,,Company_133e939d,,,,Company_133e939d,17:50:57,1891162968,3094:37:43,,,,Kickoff Call,,Coaching,,2025-02-14 13:39,,,,,2023-11-24,Ticket_5fd136b4,Giving Tandem a free trial of coaching through the end of the year to ensure we have budget to pay for it in the future.,,,,,,,,9366069350,,,737669.0,,Contact_18a0e331,100.0,,Amazon Simple Email Service; Microsoft Exchange Online; Salesforce; App Nexus; Marketo; Qualtrics; Google Tag Manager; Eloqua; Godaddy Nameserver; Campaignmonitor; Zendesk; Microsoft Office 365; Vimeo; Outlook,2022-08-14 07:46,500.0,448.0,Company_59a3564d,Tier 2: Partial Fit,,100.0,9366069350,America/Los_Angeles,Manufacturing,256.0,,2006.0,,,,,,,,,California,,2023-05-31,,Healthcare,Customer,1600.0,,Medical Devices & Equipment,178.0,,United States,Healthcare,2022-08-12 03:53,Company_133e939d,2025-02-19 21:03,,30000.0,Conversion of Quick Start to Enterprise renewal,,,128.0,,2022-12-20 11:36,SymTrain EE name,,2022-06-01,,,,Sales Pipeline,9816940658,Closed won,Offline Sources,Associated_133e939d,Deal_96aa4419,,1.0,30000.0,,,1.0,Associated_133e939d,True,,2023-05-31,,12.0,,False,30000.0,True,,Deal_5196ad7a,30000.0,,30000.0,,0.0,,2022-08-14 07:46,,,2024-12-11 14:00,,Closed Won,Renewal
